init_node,term_node,travelTime,flow
15,29,7.790000000000002,18.25
15,30,6.6400000000000015,14.08
15,31,5.130000000000001,47.26
15,32,5.15,33.24
15,33,8.65057204923968,27.62
15,34,6.61056338028169,58.93
15,35,5.8605664849490395,84.38
15,36,5.000581882656351,62.05
15,37,3.75,83.8
15,38,8.759999999999998,19.12
15,39,6.31,10.79
15,40,7.199999999999999,20.7
15,41,5.840557966522008,32.26
15,42,3.6100247184839325,36.41
15,43,2.9399999999999995,18.2
15,44,3.01,155.1
15,45,2.6199999999999997,42.47
15,46,10.619999999999997,21.5
15,47,6.739999999999999,2.481
15,48,7.91,11.77
15,49,6.069999999999999,8.328
15,50,4.449999999999999,7.444
15,51,4.199999999999999,12.41
15,52,3.2,16.54
15,53,1.91,24.06
15,54,9.35,0.846
15,55,7.89,2.5
15,56,7.742560975609757,0.827
15,57,7.772598187311179,3.308
15,58,5.890000000000001,10.04
15,59,7.08,4.135
15,60,5.3500000000000005,4.962
15,61,4.71,8.309
15,62,4.18,8.271
15,63,5.3100000000000005,9.098
15,64,4.4799999999999995,27.29
15,65,5.159999999999999,18.27
15,66,9.840000000000002,1.654
15,68,7.53,11.73
15,69,8.38,2.481
15,70,6.41,19.02
15,71,7.8100000000000005,19.02
15,72,9.890056667925952,26.47
15,73,6.829999999999999,19.85
15,74,9.270001702417433,58.74
15,75,10.5,18.27
15,76,10.5,7.444
15,77,10.5,5.789
15,78,10.05,11.58
15,79,9.350000000000001,0.827
15,80,9.350000000000001,4.135
15,81,10.939939393939396,1.654
15,82,10.939939393939396,1.654
15,84,9.350000000000001,15.71
15,85,9.350000000000001,18.2
15,87,10.5,7.444
15,88,9.350000000000001,4.135
15,90,9.350000000000001,2.481
15,91,7.88,14.06
15,92,6.51,33.95
15,93,6.51,19.04
15,94,9.820000000000002,10.75
15,95,9.820000000000002,9.925
15,96,6.51,4.154
15,97,9.820000000000002,11.58
15,98,18.096159274193543,9.925
15,99,6.51,0.827
15,100,6.51,24.87
15,101,10.57,55.41
15,102,18.096166956954463,80.38
15,103,10.5,4.135
15,104,10.5,7.52
15,105,9.350000000000001,18.2
15,106,10.5,2.481
15,107,9.350000000000001,4.135
16,1,10.570000000000004,16.54
16,3,10.62,26.47
16,5,8.150000000000002,1.654
16,6,7.110000000000001,4.981
16,7,7.750000000000001,0.827
16,8,6.130000000000001,4.981
16,9,6.860000000000001,4.135
16,10,5.04,2.481
16,11,5.99,5.789
16,12,4.39,6.617
16,13,5.0600000000000005,12.41
16,14,6.0200000000000005,7.444
16,15,3.62,14.14
16,17,2.1500000000000004,27.43
16,18,4.84,19.04
16,19,3.6000000000000005,13.33
16,20,5.78,8.271
16,23,10.490000000000004,4.981
16,24,10.920000000000003,9.982
16,25,11.360000000000003,3.308
16,26,12.290000000000003,4.135
16,27,10.240000000000004,1.654
16,28,9.000000000000004,8.29
16,29,10.140000000000004,2.481
16,30,8.990000000000004,7.444
16,31,7.480000000000002,4.962
16,32,7.500000000000002,8.328
16,33,10.891212121212122,1.654
16,34,8.850078069552879,14.1
16,35,8.100126655152563,17.37
16,36,7.24011554621849,19.04
16,37,6.100000000000001,15.75
16,38,10.38,13.29
16,39,7.9300000000000015,1.673
16,40,8.920000000000002,5.828
16,41,7.850000000000001,10.81
16,42,5.560000000000001,9.098
16,43,4.8900000000000015,7.444
16,44,5.360000000000001,22.45
16,45,4.97,17.43
16,46,12.24,1.654
16,47,8.360000000000001,2.481
16,49,7.69,3.308
16,50,6.070000000000001,5.809
16,51,5.820000000000001,14.06
16,52,4.820000000000001,9.117
16,53,3.5300000000000007,6.617
16,56,9.362606060606062,1.654
16,58,7.510000000000002,1.673
16,59,8.700000000000001,0.827
16,60,6.9700000000000015,1.654
16,61,6.330000000000001,2.481
16,62,5.800000000000001,5.001
16,63,6.9300000000000015,5.789
16,64,6.1000000000000005,10.79
16,65,6.170000000000001,14.98
16,68,9.15,10.83
16,69,10.000000000000002,4.193
16,70,8.030000000000001,4.962
16,71,9.430000000000001,17.37
16,72,10.9,13.23
16,73,7.840000000000001,8.271
16,74,11.37,8.271
16,76,12.850000000000003,2.481
16,77,12.850000000000003,1.654
16,78,12.400000000000004,0.827
16,81,13.03,0.827
16,83,13.03,0.827
16,84,11.700000000000003,7.444
16,89,11.700000000000003,0.827
16,90,11.700000000000003,1.654
16,91,8.890000000000002,1.654
16,92,7.660000000000001,15.71
16,93,7.660000000000001,17.39
16,95,11.440000000000003,4.962
16,97,11.440000000000003,3.308
16,98,20.254181459566073,5.077
16,100,7.660000000000001,4.962
16,101,12.190000000000003,10.75
16,102,20.254271922767497,12.43
16,103,12.850000000000003,0.827
16,105,11.700000000000003,7.444
16,106,12.850000000000003,2.481
17,1,10.670000000000003,0.827
17,3,9.48,4.135
17,5,8.22,0.827
17,7,6.840000000000001,0.827
17,8,6.23,0.846
17,9,5.720000000000001,2.481
17,10,5.14,0.846
17,12,4.489999999999999,0.827
17,13,4.300000000000001,3.308
17,14,4.5600000000000005,4.962
17,15,3.7199999999999998,3.308
17,16,2.1,7.444
17,18,4.03,5.809
17,19,2.7899999999999996,7.444
17,20,4.97,0.827
17,21,5.05,2.481
17,24,11.020000000000003,1.654
17,25,11.460000000000004,0.827
17,28,9.100000000000003,0.827
17,29,10.240000000000004,1.654
17,32,7.600000000000001,3.327
17,33,10.991445783132532,0.827
17,34,8.950000000000001,1.654
17,35,8.200000000000001,1.654
17,36,7.340000000000002,0.827
17,37,6.200000000000001,2.481
17,38,10.48,0.827
17,39,8.030000000000001,0.827
17,40,9.02,0.846
17,41,7.95,0.827
17,43,4.99,2.481
17,44,5.460000000000001,6.617
17,45,5.07,3.385
17,49,7.79,2.481
17,50,6.170000000000001,0.827
17,51,5.920000000000001,0.827
17,52,4.920000000000001,0.827
17,53,3.6300000000000003,7.539
17,56,9.462560975609758,0.827
17,57,9.492560975609758,0.827
17,58,7.610000000000001,0.827
17,60,7.070000000000001,0.827
17,63,7.010000000000001,0.827
17,64,6.2,4.135
17,65,5.36,1.654
17,67,11.05,1.654
17,68,9.25,1.654
17,71,9.530000000000001,4.135
17,72,10.09,4.135
17,73,7.03,1.654
17,74,10.23,2.481
17,75,12.950000000000005,0.827
17,76,11.89,0.827
17,77,11.89,1.654
17,90,11.54,1.654
17,92,6.8500000000000005,5.789
17,93,6.8500000000000005,3.308
17,94,11.540000000000001,0.827
17,97,11.540000000000001,0.827
17,100,6.8500000000000005,2.481
17,101,12.290000000000003,4.981
17,102,19.16,4.135
17,105,11.54,0.827
18,1,12.49,9.098
18,3,12.540000000000001,28.95
18,5,10.070000000000002,6.617
18,6,9.030000000000003,7.444
18,7,9.670000000000002,2.481
18,8,8.050000000000002,9.963
18,9,8.780000000000001,8.271
18,10,6.960000000000002,31.43
18,11,7.910000000000002,13.23
18,12,6.3100000000000005,4.135
18,13,6.98,19.06
18,14,8.610000000000001,9.098
18,15,5.54,42.18
18,16,3.92,43.83
18,17,4.49,36.51
18,19,2.56,50.64
18,20,4.13,23.23
18,21,3.1399999999999997,10.75
18,22,15.15,0.827
18,23,12.060000000000004,5.789
18,24,11.67,5.789
18,25,12.930528700906352,6.617
18,26,14.170606060606064,3.308
18,27,11.810423216444988,8.271
18,28,10.921075268817201,7.444
18,29,12.06,4.962
18,30,10.91,6.617
18,31,9.400295833333333,24.0
18,32,9.420000000000002,8.271
18,33,11.350000000000001,5.001
18,34,10.090508905852413,15.73
18,35,9.500565359477127,30.6
18,36,8.640313820156909,16.58
18,37,8.020316742081452,19.89
18,38,10.799999999999999,4.154
18,39,8.35,1.654
18,40,8.629999999999999,4.135
18,41,8.760000000000002,20.68
18,42,6.960369318181819,14.08
18,43,6.290288372093024,10.75
18,44,7.280139622641512,26.5
18,45,6.510392832529291,29.02
18,46,10.382590725806454,9.925
18,47,8.78,1.654
18,48,7.0,0.827
18,49,5.16,10.75
18,50,5.7902577319587625,11.64
18,51,5.110407547169812,13.25
18,52,4.460527577937649,20.85
18,53,5.452184873949581,8.328
18,58,4.98,5.789
18,59,6.17,2.481
18,60,4.44,2.481
18,61,3.8000000000000003,8.271
18,62,4.140000000000001,10.75
18,63,4.12,14.94
18,64,3.3601063075832744,28.22
18,65,2.04,47.24
18,66,8.930000000000001,0.827
18,67,8.420000000000002,0.827
18,68,6.62,3.308
18,70,5.5,6.674
18,71,6.900256045519203,28.12
18,72,6.77,18.2
18,73,3.71,22.33
18,74,13.290000000000001,16.54
18,75,14.420264550264557,13.23
18,76,14.420000000000007,3.308
18,77,14.42038461538462,9.098
18,78,13.97052870090635,6.617
18,80,13.620000000000001,1.654
18,82,14.950000000000001,1.654
18,84,13.620000000000001,7.444
18,87,14.420000000000007,5.001
18,91,4.76,7.444
18,92,3.5300000000000002,37.24
18,93,3.5300000000000002,24.04
18,94,8.910000000000002,5.789
18,95,8.910164563905651,18.23
18,97,8.910000000000002,4.135
18,98,20.67175757575757,1.654
18,100,3.5300000000000002,9.925
18,101,10.13272452504318,23.16
18,102,20.672564428889594,31.43
18,104,14.420000000000007,1.654
18,105,13.620000000000001,7.444
18,106,14.420000000000007,0.827
18,107,13.620000000000001,0.827
18,108,14.420000000000007,0.827
19,1,11.920000000000002,25.68
19,3,11.049999999999999,40.56
19,5,9.500000000000004,2.481
19,6,8.460000000000003,8.29
19,7,8.410000000000002,2.481
19,8,7.480000000000002,4.962
19,9,7.29,4.962
19,10,6.3900000000000015,10.81
19,11,7.340000000000002,12.41
19,12,5.74,8.271
19,13,5.869999999999999,24.83
19,14,6.13,17.39
19,15,4.97,29.93
19,16,3.35,74.49
19,17,2.66,81.55
19,18,2.54,46.33
19,20,3.01,25.83
19,21,3.09,4.154
19,23,11.840146299483655,11.62
19,24,12.270000000000001,6.636
19,25,12.710000000000006,6.636
19,26,13.299999999999999,4.135
19,27,11.590000000000005,2.481
19,28,10.35,10.81
19,29,11.490000000000002,12.41
19,30,10.340000000000002,1.654
19,31,8.830000000000002,12.43
19,32,8.850000000000003,14.93
19,33,12.241327967806846,9.944
19,34,10.20007382550336,14.91
19,35,9.450102373196838,21.5
19,36,8.590110663983907,9.944
19,37,7.450000000000003,35.56
19,38,11.73,13.23
19,39,9.280000000000001,1.673
19,40,10.01,6.617
19,41,9.200000000000001,12.43
19,42,6.910000000000002,9.944
19,43,6.240000000000002,9.098
19,44,6.710000000000002,34.95
19,45,6.320000000000001,22.37
19,46,11.762560975609755,0.827
19,48,8.379999999999999,3.346
19,49,6.539999999999999,6.617
19,50,7.17,3.308
19,51,6.490290205562272,8.271
19,52,5.840442953020136,7.444
19,53,4.880000000000001,20.75
19,55,8.879999999999999,3.308
19,56,8.212560975609756,0.827
19,57,8.242600806451613,4.962
19,58,6.36,2.481
19,59,7.550000000000001,3.308
19,60,5.82,1.673
19,61,5.18,7.444
19,62,5.52,4.135
19,63,5.5,6.617
19,64,4.74,22.46
19,65,3.85,22.41
19,67,9.8,2.481
19,68,8.0,7.444
19,69,8.85,0.827
19,70,6.880000000000001,13.29
19,71,8.280181347150258,23.16
19,72,8.58,31.43
19,73,5.52,14.06
19,74,11.799999999999999,39.7
19,75,14.200000000000005,4.962
19,76,13.459999999999999,5.789
19,77,13.459999999999999,7.444
19,78,13.750000000000007,9.925
19,80,13.05,0.827
19,81,13.459999999999999,0.827
19,82,13.459999999999999,0.827
19,84,13.050036275695286,16.54
19,85,13.05,1.654
19,87,13.459999999999999,2.481
19,89,13.05,0.827
19,90,13.05,4.962
19,91,6.57,6.617
19,92,5.34,38.05
19,93,5.34,21.5
19,94,10.290000000000001,8.271
19,95,10.290000000000001,9.098
19,96,5.34,1.654
19,97,10.290000000000001,5.789
19,98,20.729999999999997,4.962
19,99,5.34,1.692
19,100,5.34,10.77
19,101,11.512596980255518,43.05
19,102,20.731139832594778,40.62
19,103,14.200000000000005,4.135
19,104,14.200000000000005,0.827
19,105,13.05,7.444
19,106,14.200000000000005,0.827
19,107,13.05,1.654
20,1,14.529999999999992,8.29
20,3,14.389999999999999,22.33
20,5,12.109999999999994,4.135
20,6,11.069999999999995,2.481
20,7,11.709999999999996,0.827
20,8,10.089999999999996,3.308
20,9,10.63,1.654
20,10,8.999999999999998,3.308
20,11,9.949999999999998,5.789
20,12,8.35,2.481
20,13,9.02,7.444
20,14,9.469999999999999,5.828
20,15,7.579999999999999,29.89
20,16,5.96,44.7
20,17,5.2700000000000005,23.98
20,18,4.22,33.97
20,19,3.34,52.2
20,21,1.58,3.327
20,23,14.449999999999996,4.962
20,24,14.729999999999997,3.327
20,25,15.319999999999997,1.654
20,27,14.199999999999996,0.827
20,28,12.95999999999999,4.135
20,29,14.099999999999993,4.135
20,30,12.949999999999992,2.481
20,31,11.439999999999992,5.789
20,32,11.459999999999994,2.481
20,33,14.41,2.5
20,34,12.810000000000004,4.135
20,35,12.060120945574496,18.2
20,36,11.200147453083115,7.463
20,37,10.059999999999995,7.482
20,38,13.859999999999998,3.308
20,39,11.409999999999998,0.846
20,40,11.69,3.308
20,41,11.82013595166163,6.617
20,42,9.520000000000001,3.308
20,43,8.850000000000001,3.308
20,44,9.319999999999999,11.64
20,45,8.93,10.77
20,46,13.442560975609757,0.827
20,47,11.839999999999998,0.827
20,48,10.059999999999999,0.827
20,49,8.219999999999999,1.654
20,50,8.85,0.846
20,51,8.170498489425981,6.617
20,52,7.520740181268883,6.617
20,53,7.49,2.481
20,55,10.559999999999999,1.654
20,56,9.8925748502994,3.346
20,57,9.922560975609757,0.827
20,58,8.04,1.654
20,59,9.23,3.308
20,60,7.5,0.846
20,61,6.859999999999999,4.962
20,62,7.199999999999999,2.481
20,63,6.689999999999999,3.308
20,64,6.420155440414508,5.789
20,65,4.369999999999999,15.0
20,68,9.68,2.481
20,70,8.560083720930233,10.75
20,71,9.9600989010989,18.2
20,72,9.099999999999998,8.271
20,73,6.039999999999999,25.64
20,74,15.139999999999999,14.06
20,75,16.809999999999995,2.481
20,76,16.809939393939388,1.654
20,77,16.809939393939388,1.654
20,78,16.359999999999996,2.481
20,82,16.799999999999997,0.827
20,87,16.80996969696969,3.308
20,89,15.659999999999993,0.827
20,91,7.03,7.444
20,92,5.37,26.47
20,93,5.37,14.06
20,95,11.97,3.308
20,96,5.37,1.654
20,97,11.97,0.827
20,98,23.731757575757573,1.654
20,100,5.37,4.135
20,101,13.192692307692305,9.098
20,102,23.73220930232558,21.5
20,105,15.659999999999993,1.654
21,1,14.609999999999994,16.54
21,3,14.469999999999997,99.27
21,5,12.189999999999996,7.444
21,6,11.149999999999997,8.271
21,7,11.789999999999997,3.308
21,8,10.169999999999998,11.6
21,9,10.709999999999999,7.444
21,10,9.08,11.58
21,11,10.030787472035792,22.35
21,12,8.43,2.481
21,13,9.1,26.47
21,14,9.549999999999999,15.71
21,15,7.660490097348101,29.79
21,16,6.04,67.03
21,17,5.3500000000000005,45.49
21,18,4.0001509813789635,39.74
21,19,3.42,58.82
21,20,1.58,11.58
21,22,17.310000000000002,0.827
21,23,14.220000000000008,4.962
21,24,13.830000000000002,7.463
21,25,15.090000000000007,3.327
21,26,16.329999999999995,3.308
21,27,13.970000000000008,3.308
21,28,13.041075268817197,7.444
21,29,14.179999999999994,5.789
21,30,13.029999999999994,7.444
21,31,11.520266714082497,28.12
21,32,11.539999999999996,1.654
21,33,13.510000000000003,4.981
21,34,12.25044362292052,10.83
21,35,11.660471226021688,23.98
21,36,10.800305732484079,15.71
21,37,10.140337191746347,19.87
21,38,12.96,4.962
21,39,10.510000000000002,1.654
21,40,10.790000000000001,9.925
21,41,10.92,5.789
21,42,9.120362264150943,13.25
21,43,8.450000000000001,9.098
21,44,9.400381040892194,21.52
21,45,8.670227729403885,14.93
21,46,12.542560975609755,0.827
21,49,7.319999999999999,8.309
21,50,7.95,0.827
21,51,7.27,4.962
21,52,6.6203720930232555,10.75
21,53,7.572114803625377,9.925
21,56,8.992560975609756,0.827
21,57,9.022598187311178,3.308
21,58,7.140000000000001,2.481
21,59,8.33,6.617
21,60,6.6000000000000005,0.827
21,61,5.96,4.135
21,62,6.3,9.098
21,63,5.7,9.925
21,64,5.5200000000000005,10.79
21,65,3.3800000000000003,19.89
21,67,10.580000000000002,3.308
21,68,8.78,4.962
21,69,9.24,0.827
21,70,7.660032232070911,12.41
21,71,9.06006332757628,34.74
21,72,7.7,23.16
21,73,5.050328151986182,23.16
21,74,15.220355668466176,31.49
21,75,16.58031187122737,9.944
21,76,16.580000000000005,6.617
21,77,16.580000000000005,5.789
21,80,15.739999999999995,0.827
21,81,16.879999999999995,0.827
21,82,16.879999999999995,0.827
21,84,15.739999999999995,6.617
21,87,16.580000000000005,0.827
21,88,15.739999999999995,2.481
21,89,15.739999999999995,0.827
21,90,15.739999999999995,2.481
21,91,5.51,12.43
21,92,3.8499999999999996,32.27
21,93,3.8499999999999996,36.41
21,94,11.070000000000002,3.308
21,95,11.070000000000002,6.617
21,97,11.070000000000002,4.174
21,98,22.831757575757575,1.654
21,100,3.8499999999999996,5.789
21,101,12.292677191803827,29.77
21,102,22.831814223512335,20.68
21,103,16.580000000000005,1.654
21,104,16.580000000000005,0.827
21,105,15.739999999999995,8.271
21,106,16.580000000000005,1.654
22,1,9.719999999999999,3.308
22,3,11.049999999999999,0.827
22,5,10.229999999999999,0.827
22,6,9.81,5.001
22,8,9.61661870503597,4.174
22,10,10.230253929866988,8.271
22,11,10.78,4.154
22,12,12.076090909090908,3.308
22,13,12.256612903225806,2.481
22,14,13.706117647058822,0.846
22,15,11.906090909090908,3.308
22,16,14.596454545454545,3.308
22,17,14.736811023622044,2.538
22,18,14.780000000000001,0.827
22,19,16.186947791164652,2.5
22,20,17.602073170731707,0.827
22,23,5.109999999999999,30.12
22,24,4.14,79.0
22,25,6.4799999999999995,8.309
22,26,8.02,1.654
22,27,6.4399999999999995,2.5
22,28,6.97,6.636
22,29,8.66,6.617
22,30,8.21,1.654
22,31,7.45,7.463
22,32,9.05,6.655
22,33,5.29,16.62
22,34,6.180163300386764,23.27
22,35,6.750186666666665,22.5
22,36,7.781734762223711,14.94
22,37,9.080148725212462,14.12
22,38,7.15,17.56
22,39,8.410449050086356,5.789
22,40,9.72,4.135
22,41,8.390326481257558,8.271
22,42,9.75,4.135
22,43,10.040000000000001,1.654
22,44,10.130145190562612,16.54
22,45,10.60030697674419,10.75
22,46,9.010000000000002,4.962
22,47,11.621333333333332,1.654
22,48,13.20132530120482,0.827
22,49,11.48,1.654
22,50,10.200000000000001,2.481
22,52,11.369999999999996,2.481
22,53,11.38,1.654
22,54,11.950000000000001,3.308
22,57,12.16,0.827
22,59,13.19,0.827
22,62,12.009999999999996,0.827
22,64,13.209999999999996,3.308
22,65,14.379999999999994,1.654
22,68,13.639999999999999,4.135
22,69,16.11,4.231
22,70,15.1,1.654
22,71,16.5,4.135
22,72,18.630000000000003,1.654
22,73,16.319999999999993,1.654
22,74,8.1,12.41
22,75,7.38,11.71
22,76,6.52,1.654
22,77,7.38,4.962
22,78,4.859999999999999,3.308
22,81,6.52,0.827
22,84,8.74,1.654
22,85,7.38,0.827
22,87,7.38,16.62
22,92,16.330000000000002,3.308
22,94,10.74,2.481
22,95,12.4,0.827
22,97,12.4,0.827
22,98,8.56,9.982
22,99,16.330000000000002,1.654
22,100,16.330000000000002,0.827
22,101,10.74,1.654
22,102,8.56,9.944
22,105,8.74,5.789
23,1,6.010061761546724,37.24
23,3,7.34004713114754,48.8
23,5,6.1400000000000015,7.463
23,6,5.980000000000001,33.25
23,7,6.320000000000002,4.981
23,8,6.320923321234121,44.08
23,9,8.12225274725275,9.098
23,10,7.164314922618202,70.43
23,11,7.714315382757788,41.41
23,12,9.01040156361052,28.14
23,13,8.922232642019843,55.45
23,14,10.64041013268999,8.29
23,15,8.840403425309232,105.1
23,16,11.530770465489567,68.53
23,17,11.67111856823266,22.35
23,18,11.71448311156602,58.62
23,19,13.121346767422331,59.56
23,20,14.536633064516128,4.962
23,22,5.24,29.58
23,24,4.041455309396485,523.6
23,25,3.000008893280632,101.2
23,26,4.59,19.06
23,27,2.35,49.81
23,28,2.88,73.01
23,29,4.950064389697648,35.72
23,30,4.12,17.44
23,31,4.154314748396913,92.01
23,32,4.959999999999999,58.87
23,33,5.522822631342613,222.7
23,34,4.650827137546468,215.2
23,35,4.094314974182444,232.4
23,36,4.4843148269105155,153.1
23,37,5.960938028169014,142.0
23,38,7.382826479438314,49.85
23,39,6.890000000000001,12.52
23,40,8.20015499070056,32.26
23,41,5.984326554671382,67.86
23,42,6.684443964897137,69.51
23,43,8.004429951690822,20.7
23,44,7.064367729083667,251.0
23,45,7.534441299790356,95.4
23,46,9.242832469775475,5.789
23,47,10.1,2.481
23,48,11.670000000000002,2.5
23,49,9.96,5.789
23,50,8.680232039268185,22.41
23,51,8.894525467204106,27.29
23,52,8.484445234708392,14.06
23,53,8.314450736126842,26.49
23,55,11.25,4.962
23,56,12.690000000000001,1.654
23,57,12.392822580645161,2.481
23,58,10.84,2.5
23,59,12.690000000000001,0.827
23,60,11.197454545454548,1.654
23,61,10.55756476683938,5.789
23,62,10.027454545454546,1.654
23,63,11.157582269979855,14.89
23,64,10.32756476683938,11.58
23,65,11.497596371882087,13.23
23,66,12.652195121951216,0.827
23,68,13.37758085052203,39.27
23,69,14.227588757396452,13.52
23,70,12.257590467784643,22.66
23,71,13.657587912087916,18.2
23,72,15.787606768734895,12.41
23,73,13.437572093023254,10.75
23,74,4.390050969529086,180.5
23,75,4.35,171.9
23,76,3.5700000000000003,25.64
23,77,4.35,18.2
23,78,1.9100000000000001,28.18
23,79,5.03,4.135
23,80,5.03,7.444
23,81,3.5700000000000003,9.925
23,82,3.5700000000000003,0.827
23,83,3.5700000000000003,1.654
23,84,5.030069528415962,33.08
23,85,4.35,26.47
23,86,4.35,0.827
23,87,4.35,22.33
23,88,5.03,7.444
23,89,5.03,4.962
23,90,4.39,9.098
23,91,14.487580645161291,9.925
23,92,13.264415322580648,29.77
23,93,13.264445234708395,14.06
23,94,10.9728331332533,8.328
23,95,12.632841596130593,8.271
23,96,13.264303030303033,1.654
23,97,12.632832469775474,5.789
23,98,10.841314708299095,73.02
23,100,13.264419595314166,28.18
23,101,10.972827186382139,81.07
23,102,10.841189099917424,121.1
23,103,4.35,6.617
23,104,4.35,9.098
23,105,5.0300632041769715,36.39
23,106,4.35,6.617
23,107,4.35,4.962
24,1,7.820441676104189,26.49
24,3,9.150357208279905,54.59
24,5,7.620000000000001,7.463
24,6,6.53021559923906,31.54
24,7,7.710000000000001,7.444
24,8,6.336884643644378,40.83
24,9,8.176821938392186,13.31
24,10,6.860064218342365,49.83
24,11,7.410072743805411,43.99
24,12,8.70619153674833,31.43
24,13,8.976963768115942,41.41
24,14,10.336086519114689,9.944
24,15,8.536160966249014,88.59
24,16,11.226524442538594,46.64
24,17,11.366950291088223,22.33
24,18,11.410179190751446,51.91
24,19,12.8171258479856,72.23
24,20,14.232318548387095,4.962
24,21,12.71,1.654
24,22,4.21,35.4
24,23,3.7401650399290154,338.1
24,25,4.580160361842104,121.6
24,26,6.400376266280751,20.73
24,27,4.540449056603774,26.5
24,28,5.070471698113208,54.06
24,29,6.7603489932885905,22.35
24,30,6.310473977695168,21.52
24,31,4.170151128557409,101.9
24,32,6.210157053885729,73.86
24,33,3.49,230.3
24,34,2.81,213.1
24,35,3.3800000000000003,233.2
24,36,4.480668185269553,131.7
24,37,5.7100897521768275,149.3
24,38,5.3500000000000005,64.95
24,39,5.040000000000001,20.75
24,40,6.350000000000001,35.56
24,41,5.0200000000000005,62.9
24,42,6.380210084033615,38.08
24,43,6.670000000000002,16.56
24,44,6.760127912505945,210.3
24,45,7.230216802168024,73.8
24,46,7.210000000000001,10.02
24,47,8.25,1.654
24,49,8.110000000000003,10.75
24,50,6.830000000000002,14.12
24,51,7.32,19.89
24,52,8.0,15.71
24,53,8.010276805599746,31.43
24,54,10.15,0.827
24,55,9.4,5.001
24,57,10.36,5.789
24,58,8.990000000000002,2.481
24,59,10.840000000000003,5.789
24,60,9.830000000000002,0.827
24,61,8.970000000000002,10.75
24,62,8.64,22.39
24,63,10.67,6.617
24,64,9.84,16.64
24,65,11.009999999999998,11.58
